,State,Year,Population,CO2 Emissions (Millions of tonnes),PPP,GDP,Average Salary,Average Disposable Income,Violent Crimes Committed,Unemployment Rate,Hospital Count,Traffic Fatalities,Air Quality Index,Violent Crimes Per Capita,Hospitals Per Capita
279,Arkansas,2026,3125733,64.03001507441513,84.44380966460449,145556.30766210705,60432.93911457062,54622.36065483093,19953.693231877452,4.229028881705915,89.0,2027.4794908062177,45.05649949457438,638.368447716982,2.8473321297756398
280,Arkansas,2027,3136888,63.8581613937713,83.6026033621456,147571.12395833246,62512.98900985718,56495.568095207214,21949.0625550652,4.157380920952335,89.0,2067.6063177746255,44.93347288795485,699.7081998166718,2.8372068113365856
281,Arkansas,2028,3147407,63.660401496432314,82.69114916052786,149595.11625767127,64645.664465904236,58415.50705862045,24143.96881057172,4.085800609830471,89.0,2107.7331447430333,44.789532346658234,767.106663058566,2.82772453641998
282,Arkansas,2029,3157272,63.43673538239091,81.70944705972215,151628.28456013836,66831.7513461113,60382.858028411865,26100.10107302433,4.014287948340325,89.0,2147.8599717114557,44.624677870648156,826.6662192242015,2.8188892182871794
283,Arkansas,2030,3166470,63.18716305165435,80.65749705978669,153670.62886571698,69072.0355143547,62398.301488399506,27503.383608355885,3.9428429364817816,90.0,2187.9867986798636,44.43890945995372,868.5818469259423,2.8422817838160475
284,California,1960,15717204,,,,2931.0,2602.0,,,,,,,
285,California,1961,16140797,,,,2986.0,2654.0,,,,,,,
286,California,1962,16564390,,,,3110.0,2759.0,,,,,,,
287,California,1963,16987983,,,,3211.0,2850.0,,,,,,,
288,California,1964,17411576,,,,3383.0,3053.0,,,,,,,
289,California,1965,17835169,,,,3531.0,3187.0,,,,,,,
290,California,1966,18258762,,,,3784.0,3397.0,,,,,,,
291,California,1967,18682355,,,,4001.0,3578.0,,,,,,,
292,California,1968,19105948,,,,4334.0,3832.0,,,,,,,
293,California,1969,19529541,,,,4676.0,4105.0,,,,,,,
294,California,1970,19953134,294.6728291890335,,,4965.0,4430.0,,,,,,,
295,California,1971,20324610,306.1288670993737,,,5209.0,4701.0,,,,,,,
296,California,1972,20696087,313.0016753040771,,,5652.0,5013.0,,,,,,,
297,California,1973,21067564,329.5362749862044,,,6123.0,5477.0,,,,,,,
298,California,1974,21439041,304.7279111165776,,,6731.0,5998.0,,,,,,,
299,California,1975,21810518,311.7144475376234,,,7320.0,6602.0,,,,,,,
300,California,1976,22181994,327.1041368235449,,,7975.0,7121.0,,9.15,,,,,
301,California,1977,22553471,354.6744191470802,,,8681.0,7699.0,,8.39,,,,,
302,California,1978,22924948,345.3589281267505,,,9661.0,8509.0,,7.13,,,,,
303,California,1979,23296425,362.141213085233,,,10758.0,9410.0,,6.22,,,,,
304,California,1980,23667902,344.4010554528435,,,11950.0,10439.0,,6.9,,,54.02439024390244,,
305,California,1981,24277113,334.4838259898127,,,13150.0,11510.0,,7.43,,,55.02325581395349,,
306,California,1982,24886325,299.1090558220279,,,13785.0,12157.0,,10.06,,,51.73170731707317,,
307,California,1983,25495537,293.8182023607276,,,14587.0,12901.0,,9.83,,,49.85,,
308,California,1984,26104749,315.7955985139932,,,15877.0,14028.0,,7.76,,,54.45,,
309,California,1985,26713961,320.7219525559479,,,16788.0,14748.0,,7.18,,,55.048780487804876,,
310,California,1986,27323173,306.7415383846971,,,17581.0,15460.0,,6.77,,,55.0,,
311,California,1987,27932385,335.9415587990718,,,18418.0,16009.0,,5.82,,,53.10204081632653,,
312,California,1988,28541597,344.8251625049814,,,19590.0,17190.0,,5.28,,,53.372549019607845,,
313,California,1989,29150809,359.510019950868,,,20542.0,17850.0,,5.09,,,52.64,,
314,California,1990,29760021,360.3355912006328,,,21483.0,18709.0,,5.79,,,49.15686274509804,,
315,California,1991,30171183,349.0153075713663,,,21877.0,19273.0,,7.82,,,49.490196078431374,,
316,California,1992,30582346,352.8425676582984,,,22664.0,20121.0,,9.35,,,48.90196078431372,,
317,California,1993,30993509,342.125962194927,,,22990.0,20414.0,,9.53,,,48.4,,
318,California,1994,31404671,359.0400303043343,,,23556.0,20888.0,,8.65,,,50.0188679245283,,
319,California,1995,31815834,348.4837136010242,,,24596.0,21682.0,,7.89,,,46.888888888888886,,
320,California,1996,32226997,349.515993849425,,,25864.0,22544.0,,7.35,,,44.892857142857146,,
321,California,1997,32638159,352.3460950980908,,1441226.4,26979.0,23262.0,,6.41,,,44.160714285714285,,
322,California,1998,33049322,362.2031659419279,,1538612.3,28901.0,24763.0,,5.93,,,42.57142857142857,,
323,California,1999,33460485,365.6294692996157,,1655438.5,30529.0,25769.0,,5.27,395.0,,51.55357142857143,,1.1804969354150125
324,California,2000,33871648,382.0476170703773,,1784320.6,33175.0,27424.0,,4.92,389.0,,48.5,,1.1484531251623775
325,California,2001,34209878,385.3093939057229,,1784567.7,33915.0,28677.0,,5.47,384.0,,50.03636363636364,,1.1224828103742432
326,California,2002,34548109,383.729082662956,,1821509.5,34047.0,29843.0,,6.76,383.0,,52.574074074074076,,1.1085990263606034
327,California,2003,34886340,374.0042599098739,,1895287.6,35191.0,31148.0,,6.89,370.0,,51.7037037037037,,1.0605870377918691
328,California,2004,35224571,391.9671315161794,,1956745.5,36969.0,32732.0,,6.22,361.0,,51.490566037735846,,1.0248527938069139
329,California,2005,35562802,388.8458602886592,,2042141.0,38737.0,33772.0,,5.38,357.0,11129.0,48.113207547169814,,1.0038579074843428
330,California,2006,35901032,397.5303260172186,,2120435.4,41454.0,35966.0,,4.92,357.0,,49.716981132075475,,0.9944003838106937
331,California,2007,36239263,402.3130907817424,,2168940.4,43070.0,37131.0,,5.31,355.0,,51.0,,0.9796004957385586
332,California,2008,36577494,383.7963832039053,111.187,2192331.8,43391.0,37601.0,185350.0,7.3,352.0,,53.094339622641506,506.73236389567865,0.9623403943419415
333,California,2009,36915725,369.8014525212097,110.629,2110679.4,41660.0,37290.0,174639.0,11.54,343.0,,50.18867924528302,473.07482109588796,0.9291433393221994
334,California,2010,37253956,356.1373031813891,109.665,2153852.8,43137.0,38364.0,164087.0,12.46,343.0,,48.75471698113208,440.4552364854889,0.9207075887457429
335,California,2011,37482382,341.8289554666699,109.472,2192887.2,45508.0,39963.0,154874.0,11.89,345.0,,53.31481481481482,413.19145618867014,0.9204324314287176
336,California,2012,37710809,347.8948260630518,109.649,2255437.3,47793.0,41887.0,160901.0,10.52,349.0,,52.25925925925926,426.670772297672,0.9254641023479501
337,California,2013,37939236,348.2941129534569,109.638,2340335.3,48074.0,41447.0,151871.0,9.03,347.0,,53.48148148148148,400.3006280885572,0.9146204209278226
338,California,2014,38167662,343.9677647586133,109.887,2428675.7,50617.0,43466.0,151579.0,7.57,344.0,11804.0,52.51851851851852,397.13986148797903,0.9012865393746151
339,California,2015,38396089,349.6599946241604,110.644,2545979.5,53816.0,45853.0,166710.0,6.22,342.0,12544.0,52.648148148148145,434.1848462743172,0.890715718468097
340,California,2016,38624516,351.1640675505194,109.866,2623711.7,55862.0,47720.0,174751.0,5.52,341.0,13213.0,50.074074074074076,452.43544281564584,0.882858959320034
341,California,2017,38852942,354.4720390329474,110.925,2740550.3,58214.0,49753.0,178588.0,4.83,362.0,13840.0,52.56603773584906,459.6511636107248,0.9317183754064235
342,California,2018,39081369,356.6807924197312,111.972,2850970.3,60984.0,52048.0,176969.0,4.26,359.0,14153.0,52.56603773584906,452.82190600846144,0.9185962753761261
343,California,2019,39309796,356.5131977418893,111.132,2969609.0,64219.0,54899.0,173320.0,4.1,359.0,15116.0,46.716981132075475,440.90791007920774,0.9132583644036208
344,California,2020,39538223,301.9629996965288,111.941,2933320.2,70065.0,60024.0,173941.0,10.2,353.0,18357.0,51.84905660377358,439.9312533595655,0.8928069427905245
345,California,2021,39244250,324.079546039191,111.868,3154188.6,76887.0,64407.0,36704.0,7.32,358.0,879.0,51.264150943396224,93.52707721513343,0.9122355504309548
346,California,2022,39286146,326.2053606609389,112.566,3184007.8,76741.0,62443.0,194491.0,4.18,355.0,1168.0,49.28846153846154,495.0625597125256,0.9036264336033369
347,California,2023,39303222,333.53961962187896,112.581,3248656.6,80771.0,68728.0,201928.0,6.942173913020724,342.0,9295.90099009918,47.65384615384615,513.7695835725631,0.8701576679896625
348,California,2024,39294817,330.5137481572456,113.6883999996935,3365083.3,85518.0,72736.0,222120.80000000002,6.939213691000077,340.0,8990.440829797415,43.72549019607843,565.267424454477,0.8652540613689587
349,California,2025,39260269,327.34899848501664,114.34578529377177,3440199.5369057655,83918.22415971756,70573.95542669296,220053.93578870595,6.9368064811189925,339.0,8684.98066949565,50.85498900718085,560.5003261406741,0.8634683577944919
350,California,2026,39198918,324.04537060519215,115.05710686235398,3537848.8237814903,87144.18971776962,73155.89143514633,242059.32936757655,6.9349522833765604,337.0,8379.520509193884,50.99848426400786,617.515333886452,0.8597176075115135
351,California,2027,39110102,320.6028645175975,115.82236470546923,3637670.4074873924,90470.0951590538,75813.06499624252,266265.2623043342,6.933651097773463,336.0,8074.060348892119,51.15033105629118,680.8094295032373,0.8591130751845136
352,California,2028,38993162,317.02148022229085,116.64155882307386,3739664.2880268097,93897.78490304947,78546.80385255814,292891.78853476763,6.932902924308792,335.0,7768.600188590353,51.3105293840199,751.1362852152581,0.8591249922229954
353,California,2029,38847435,313.30121771938866,117.51468921518244,3843830.465396881,97429.1033616066,81358.43574666977,322180.9673882444,6.932707762983682,333.0,7463.140028288704,51.479079247204936,829.3493956248191,0.8571994521646024
354,California,2030,38672261,309.4420770087745,118.44175588183862,3950168.9396004677,101065.89495515823,84249.28842115402,354399.06412706885,6.9330656137972255,332.0,7157.679867986939,51.655980645846284,916.4167156584635,0.8584964814961298
355,Colorado,1960,1753947,,,,2461.0,2184.0,,,,,,,
356,Colorado,1961,1799278,,,,2540.0,2255.0,,,,,,,
357,Colorado,1962,1844609,,,,2602.0,2314.0,,,,,,,
358,Colorado,1963,1889940,,,,2673.0,2377.0,,,,,,,
359,Colorado,1964,1935271,,,,2779.0,2520.0,,,,,,,
360,Colorado,1965,1980603,,,,2942.0,2664.0,,,,,,,
361,Colorado,1966,2025934,,,,3127.0,2812.0,,,,,,,
362,Colorado,1967,2071265,,,,3294.0,2951.0,,,,,,,
363,Colorado,1968,2116596,,,,3539.0,3137.0,,,,,,,
364,Colorado,1969,2161927,,,,3896.0,3409.0,,,,,,,
365,Colorado,1970,2207259,43.05766094074217,,,4290.0,3800.0,,,,,,,
366,Colorado,1971,2275529,43.62858120057646,,,4671.0,4160.0,,,,,,,
367,Colorado,1972,2343800,47.50942838418725,,,5064.0,4452.0,,,,,,,
368,Colorado,1973,2412070,51.11247364769481,,,5579.0,4923.0,,,,,,,
369,Colorado,1974,2480341,50.519444944912,,,6142.0,5396.0,,,,,,,
370,Colorado,1975,2548611,51.83380652497676,,,6670.0,5939.0,,,,,,,
371,Colorado,1976,2616882,55.16568887273615,,,7211.0,6385.0,,5.92,,,,,
372,Colorado,1977,2685152,58.33999803620809,,,7854.0,6904.0,,6.35,,,,,
373,Colorado,1978,2753423,58.471685578622,,,8824.0,7733.0,,5.56,,,,,
374,Colorado,1979,2821693,58.92729088893578,,,9818.0,8548.0,,4.62,,,,,
375,Colorado,1980,2889964,58.37105613264269,,,11019.0,9590.0,,5.88,,,43.5,,
376,Colorado,1981,2930407,57.37983266734698,,,12372.0,10700.0,,5.64,,,43.7,,
377,Colorado,1982,2970850,58.55972502988225,,,13218.0,11417.0,,7.61,,,42.6,,
378,Colorado,1983,3011293,56.79458588567405,,,13943.0,12352.0,,7.12,,,44.0,,
379,Colorado,1984,3051736,60.51233965133625,,,15009.0,13341.0,,5.49,,,43.1,,
380,Colorado,1985,3092179,61.1754299235638,,,15720.0,13941.0,,5.98,,,37.94117647058823,,
381,Colorado,1986,3132622,60.35049041561929,,,16185.0,14406.0,,7.52,,,42.25,,
382,Colorado,1987,3173065,60.96525787456591,,,16617.0,14732.0,,7.54,,,38.333333333333336,,
383,Colorado,1988,3213508,63.25760148386001,,,17620.0,15671.0,,6.42,,,34.43478260869565,,
384,Colorado,1989,3253951,64.54691127437707,,,18903.0,16688.0,,5.58,,,33.791666666666664,,
385,Colorado,1990,3294394,65.78982045789857,,,19843.0,17460.0,,5.13,,,29.62962962962963,,
386,Colorado,1991,3395080,67.46737538614882,,,20558.0,18130.0,,5.28,,,31.11111111111111,,
387,Colorado,1992,3495767,68.52016922656956,,,21600.0,19052.0,,6.09,,,30.928571428571427,,
388,Colorado,1993,3596454,72.04460287222835,,,22608.0,19891.0,,5.38,,,33.07692307692308,,
389,Colorado,1994,3697140,72.566282382797,,,23586.0,20694.0,,4.14,,,32.25,,
390,Colorado,1995,3797827,72.66560411184103,,,24948.0,21883.0,,4.02,,,30.82758620689655,,
391,Colorado,1996,3898514,75.63197266317084,,,26269.0,22858.0,,4.17,,,30.482758620689655,,
392,Colorado,1997,3999200,75.79806833249302,,189445.6,27554.0,23760.0,,3.36,,,29.79310344827586,,
393,Colorado,1998,4099887,78.1002166523413,,206449.1,29776.0,25540.0,,3.62,,,31.275862068965516,,
394,Colorado,1999,4200574,80.18011411314254,,221040.8,31167.0,26610.0,,3.02,67.0,,30.366666666666667,,1.5950201091565106
395,Colorado,2000,4301261,85.25135618169755,,238739.3,33872.0,28739.0,,2.74,69.0,,31.133333333333333,,1.604180727465736
396,Colorado,2001,4374054,92.98414700246636,,242650.1,34812.0,29944.0,,3.82,66.0,,30.766666666666666,,1.5088976953645292
397,Colorado,2002,4446848,91.26924237625828,,243701.9,34405.0,30322.0,,5.68,68.0,,32.357142857142854,,1.5291730232290377
398,Colorado,2003,4519641,90.68429138493408,,246017.4,34757.0,31014.0,,6.11,68.0,,32.17857142857143,,1.5045442768573876
399,Colorado,2004,4592435,93.22972121583564,,250069.3,35753.0,31909.0,,5.57,70.0,,30.464285714285715,,1.524245852145975
400,Colorado,2005,4665228,95.43940621547269,,261992.9,37619.0,33187.0,,5.08,71.0,1947.0,31.75,,1.5218977507637355
401,Colorado,2006,4738022,96.28031927853196,,268190.8,39869.0,34870.0,,4.27,73.0,,32.42857142857143,,1.5407273330516407
402,Colorado,2007,4810815,98.94670689095004,,278733.8,41760.0,36275.0,,3.7,75.0,,38.58620689655172,,1.5589874064997304
403,Colorado,2008,4883609,97.03929710728453,103.302,281803.3,42961.0,37580.0,17356.0,4.88,78.0,,37.36666666666667,355.39290717172486,1.597179462975025
404,Colorado,2009,4956402,92.84102129654728,102.351,275659.1,40258.0,36237.0,16885.0,7.88,81.0,,36.03125,340.670510584089,1.6342500063554168
405,Colorado,2010,5029196,95.5456421980441,100.594,279385.6,40827.0,36522.0,16644.0,9.14,80.0,,37.46875,330.94753117595735,1.5907115173081343
406,Colorado,2011,5103647,92.13587596465902,103.391,283963.8,43735.0,38647.0,15923.0,8.69,82.0,,39.6875,311.99258099159283,1.6066941933875913
407,Colorado,2012,5178099,90.82009411774688,103.152,289339.5,45495.0,40250.0,15755.0,8.0,82.0,,41.096774193548384,304.2622398683378,1.5835927432055663
408,Colorado,2013,5252551,91.67482939386484,103.118,301484.1,47088.0,41359.0,15896.0,6.75,82.0,,40.36666666666667,302.6339011272808,1.5611461935352935
409,Colorado,2014,5327003,92.30546369006925,103.076,315399.0,50251.0,44034.0,16304.0,4.98,82.0,2517.0,37.233333333333334,306.06327798200977,1.539327085042002
410,Colorado,2015,5401455,90.79349672819974,103.084,330526.1,51401.0,44772.0,17288.0,3.74,81.0,2725.0,36.096774193548384,320.0619092448238,1.4995959422044616
411,Colorado,2016,5475906,87.85021932599261,102.713,337685.2,51312.0,44521.0,18907.0,3.13,79.0,2880.0,36.03125,345.27619721741024,1.4426836399309995
412,Colorado,2017,5550358,88.16631980889132,102.957,350209.1,54176.0,47191.0,20869.0,2.61,89.0,3037.0,37.4375,375.99376472652756,1.6035001706196248
413,Colorado,2018,5624810,89.412317926004,100.29,365204.5,57798.0,50732.0,23021.0,3.05,89.0,3049.0,40.27272727272727,409.276046657576,1.5822756679781182
414,Colorado,2019,5699262,91.09926526074996,102.499,383725.6,61278.0,53664.0,22269.0,2.67,90.0,3085.0,38.096774193548384,390.7348004004729,1.5791518270260254
